age,income,home_ownership_enc,emplyment_length,loan_intent_enc,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_enc,credit_history_length,loan_approval_status
24.0,75000,3,1,2,10000,8.94,0.13,0,2,0
24.0,75000,0,3,4,10000,5.42,0.13,0,2,0
24.0,75000,3,4,5,10000,7.51,0.13,0,4,0
24.0,75000,3,1,0,10000,8.49,0.13,0,2,0
24.0,75000,3,4,0,10000,13.49,0.13,0,4,0
24.0,75000,3,4,3,10000,6.54,0.13,0,3,0
24.0,75000,3,6,4,10000,11.99,0.13,0,2,0
24.0,75000,3,4,3,10000,8.59,0.13,0,3,0
24.0,75000,0,8,0,10000,6.62,0.13,0,4,0
24.0,75000,3,0,2,10000,13.49,0.13,0,3,0
24.0,75000,0,8,4,10000,15.27,0.13,0,4,0
24.0,75000,3,4,2,10000,7.51,0.13,0,3,0
24.0,75000,3,0,2,10000,10.99,0.13,0,3,0
24.0,75000,0,7,2,10000,7.74,0.13,0,3,0
24.0,75000,3,5,4,10000,12.73,0.13,0,3,0
24.0,75000,0,8,0,10000,14.79,0.13,0,4,0
24.0,75000,3,1,0,10000,12.69,0.13,0,2,0
24.0,75000,3,5,5,10000,12.99,0.13,0,2,0
24.0,75000,0,0,0,10000,7.29,0.13,0,3,0
24.0,75000,0,8,1,10000,10.25,0.13,0,3,0
24.0,75000,0,4,1,10000,7.49,0.13,0,4,0
29.0,60000,0,13,3,7000,8.49,0.12,0,5,0
29.0,60000,0,7,2,7000,6.03,0.12,0,7,0
29.0,60000,3,1,4,7000,12.99,0.12,1,6,0
29.0,60000,0,13,1,7000,8.9,0.12,0,9,0
29.0,60000,0,13,4,7000,5.99,0.12,0,10,0
29.0,60000,2,0,3,7000,9.63,0.12,0,6,0
29.0,60000,0,8,2,7000,11.14,0.12,0,10,0
29.0,60000,0,13,1,7000,7.14,0.12,0,8,0
29.0,60000,3,4,1,7000,10.59,0.12,0,8,0
29.0,60000,0,2,5,7000,7.51,0.12,0,5,0
29.0,60000,0,13,1,7000,13.98,0.12,0,9,0
29.0,60000,0,3,3,7000,5.79,0.12,0,8,0
34.0,50000,0,5,1,5000,11.11,0.1,0,9,0
34.0,50000,0,18,0,5000,13.48,0.1,1,10,0
34.0,50000,3,3,4,5000,9.88,0.1,0,8,0
34.0,50000,0,7,4,5000,5.42,0.1,0,10,0
30.0,57000,3,2,0,5500,9.25,0.1,0,9,0
35.0,48000,3,5,1,4000,11.49,0.08,0,9,0
22.0,80000,0,6,5,8000,15.27,0.1,0,4,0
22.0,80000,0,6,1,8000,13.61,0.1,1,3,0
22.0,80000,0,6,1,8000,6.17,0.1,0,3,0
22.0,80000,0,6,1,8000,11.99,0.1,0,2,0
22.0,80000,0,4,1,8000,7.9,0.1,0,2,0
22.0,80000,0,5,4,8000,14.65,0.1,0,3,0
22.0,80000,3,5,1,8000,13.43,0.1,0,3,0
24.0,69996,0,2,4,4000,10.75,0.06,0,3,0
24.0,69996,3,9,0,4000,10.75,0.06,0,3,0
25.0,68000,0,4,3,5000,12.18,0.07,0,2,0
28.0,60000,2,11,2,4000,7.9,0.07,0,8,0
28.0,60000,3,5,1,4000,11.99,0.07,0,7,0
28.0,60000,3,3,5,4000,11.49,0.07,0,7,0
28.0,60000,0,12,3,4000,7.14,0.07,0,9,0
28.0,60000,3,3,4,4000,10.0,0.07,0,5,0
28.0,60000,3,1,3,4000,13.49,0.07,1,9,0
28.0,60000,3,4,4,4000,13.49,0.07,1,7,0
28.0,60000,3,4,0,4000,9.91,0.07,0,5,0
28.0,60000,3,0,4,4000,7.29,0.07,0,5,0
28.0,60000,0,1,3,4000,11.83,0.07,0,8,0
28.0,60000,3,1,5,4000,11.71,0.06,0,7,0
28.0,60000,0,0,1,4000,7.9,0.07,0,7,0
24.0,70000,0,8,0,4000,6.76,0.06,0,4,0
24.0,70000,2,8,5,4000,5.79,0.06,0,3,0
24.0,70000,0,3,5,4000,8.49,0.06,0,3,0
24.0,70000,0,8,1,4000,5.42,0.06,0,2,0
24.0,70000,3,6,4,4000,13.49,0.06,0,2,0
24.0,70000,3,4,0,4000,7.88,0.06,0,3,0
24.0,70000,0,8,2,4000,5.42,0.06,0,3,0
24.0,70000,0,4,3,4000,10.25,0.06,0,3,0
24.0,70000,0,8,3,4000,7.14,0.06,0,2,0
30.0,55000,0,2,2,2500,7.66,0.05,0,6,0
30.0,54000,2,14,5,1000,5.42,0.02,0,8,0
44.0,50000,0,20,0,8000,5.42,0.16,0,12,0
43.0,50000,3,6,1,6000,9.91,0.12,0,11,0
43.0,50000,0,2,3,6000,13.49,0.12,1,11,0
43.0,50000,0,8,3,6000,7.49,0.12,0,17,0
41.0,50000,0,5,2,2000,13.06,0.04,0,12,0
27.0,65200,0,5,4,8000,8.94,0.12,0,9,0
69.0,60000,2,0,1,2800,7.88,0.04,0,24,0
23.0,87000,0,5,1,20000,11.48,0.23,0,2,0
22.0,85500,0,6,4,14000,7.49,0.17,0,4,0
31.0,55000,0,7,1,5200,7.49,0.1,0,8,0
37.0,45000,3,5,1,3200,14.61,0.07,0,12,0
27.0,63000,3,11,4,5000,13.99,0.08,0,6,0
27.0,63000,0,3,0,5000,7.74,0.08,0,5,0
23.0,74000,0,8,5,5050,5.42,0.07,0,3,0
24.0,78408,0,8,5,14000,12.18,0.18,0,2,0
30.0,54990,3,0,1,2400,10.38,0.04,0,10,0
24.0,78000,0,8,1,13500,14.26,0.19,1,3,0
32.0,54000,3,16,5,6300,10.99,0.12,0,6,0
23.0,78000,0,7,0,9600,7.51,0.12,0,3,0
23.0,78000,3,7,4,9600,13.57,0.12,0,2,0
23.0,78000,3,2,5,9600,7.66,0.12,0,4,0
23.0,78000,3,2,0,9600,13.11,0.12,0,4,0
29.0,58000,3,1,5,4000,11.12,0.07,0,6,0
24.0,71000,0,8,2,5100,13.48,0.06,0,2,0
33.0,50000,0,3,1,2400,15.05,0.05,1,7,0
31.0,57500,0,2,5,9000,6.91,0.16,0,6,0
23.0,74029,0,7,0,5000,15.23,0.07,1,2,0
27.0,69000,3,4,5,13000,13.49,0.19,0,5,0
29.0,63000,0,7,0,11200,8.49,0.18,0,7,0
29.0,63000,0,4,4,11200,11.49,0.2,0,7,0
23.0,75000,0,1,4,6100,12.69,0.08,0,3,0
29.0,57700,3,2,4,3500,10.37,0.06,0,7,0
42.0,49200,3,0,4,2500,7.29,0.05,0,12,0
23.0,75800,3,0,4,7000,6.54,0.09,0,3,0
23.0,76500,3,7,5,7800,17.04,0.1,1,2,0
24.0,96000,0,8,3,35000,5.99,0.36,0,4,0
27.0,72000,0,11,5,17000,13.49,0.24,0,6,0
31.0,60000,0,2,5,12800,12.42,0.21,0,5,0
28.0,68000,3,4,1,15000,11.48,0.22,0,5,0
26.0,69996,3,10,3,10800,10.2,0.15,0,3,0
26.0,69996,3,10,5,10800,13.06,0.15,0,3,0
26.0,66300,3,4,0,6000,6.92,0.09,0,3,0
28.0,68004,3,1,2,15000,13.16,0.22,1,7,0
28.0,63000,0,1,5,8000,14.54,0.13,1,5,0
28.0,63000,3,2,3,8000,13.47,0.13,1,6,0
28.0,63000,3,5,4,8000,11.14,0.13,0,6,0
33.0,52000,0,16,2,5600,7.51,0.11,0,7,0
23.0,78000,0,7,4,9500,5.79,0.12,0,4,0
25.0,70000,0,1,2,7300,9.32,0.1,0,3,0
22.0,80000,0,6,4,7800,13.43,0.1,1,4,0
24.0,72000,3,4,4,6200,7.49,0.09,0,3,0
28.0,60500,0,3,1,4500,14.61,0.07,0,6,0
32.0,52000,3,0,3,3000,11.99,0.05,0,9,0
25.0,68000,0,9,1,4800,10.59,0.07,0,2,0
28.0,57996,2,5,5,1000,13.57,0.02,0,8,0
22.0,74000,0,0,1,1200,7.37,0.02,0,4,0
25.0,83400,0,3,2,24000,8.49,0.28,0,4,0
27.0,71000,0,6,5,15600,12.87,0.21,0,5,0
29.0,65000,3,6,1,14000,9.99,0.24,0,5,0
29.0,65000,0,3,0,14000,9.88,0.22,0,9,0
26.0,69996,0,10,0,10750,6.54,0.17,0,2,0
31.0,54996,3,0,4,5000,10.39,0.09,0,9,0
31.0,54996,3,5,4,5000,12.54,0.09,1,10,0
25.0,71000,3,0,0,8500,12.53,0.12,1,3,0
27.0,65000,3,5,3,7500,10.96,0.12,0,5,0
27.0,65000,0,11,4,7500,7.51,0.12,0,10,0
37.0,45000,3,2,3,3000,12.69,0.07,0,15,0
37.0,45000,2,2,5,3000,5.42,0.07,0,11,0
25.0,69000,3,3,5,6000,7.49,0.09,0,4,0
23.0,75000,0,7,3,6000,6.03,0.08,0,4,0
23.0,75000,3,4,5,6000,12.42,0.08,0,2,0
23.0,75000,0,6,1,6000,11.11,0.08,0,2,0
23.0,75000,0,3,0,6000,11.49,0.08,0,4,0
23.0,75000,3,4,3,6000,7.49,0.08,0,4,0
23.0,75000,2,4,5,6000,7.51,0.08,0,2,0
23.0,75000,3,0,5,6000,8.94,0.08,0,4,0
23.0,75000,0,3,5,6000,11.48,0.08,0,4,0
23.0,75000,3,2,4,6000,13.49,0.08,0,2,0
23.0,75000,0,7,4,6000,6.62,0.08,0,3,0
23.0,75000,3,6,5,6000,13.49,0.08,1,2,0
23.0,75000,3,7,5,6000,9.25,0.08,0,2,0
23.0,75000,0,7,0,6000,11.49,0.08,0,4,0
23.0,75000,0,7,3,6000,10.62,0.08,0,3,0
23.0,75000,0,3,4,6000,11.49,0.08,0,3,0
23.0,75000,3,2,1,6000,7.88,0.08,0,3,0
23.0,75000,0,7,5,6000,6.99,0.08,0,2,0
23.0,75000,3,7,1,6000,7.51,0.08,0,3,0
23.0,75000,3,4,5,6000,11.49,0.08,0,3,0
23.0,75000,3,0,1,6000,14.27,0.08,1,4,0
23.0,75000,3,0,1,6000,7.88,0.08,0,2,0
29.0,57000,0,12,5,2400,5.99,0.04,0,10,0
29.0,58800,0,13,0,5000,7.14,0.09,0,5,0
23.0,78504,3,7,1,10000,10.74,0.13,0,3,0
27.0,78000,0,7,4,25000,12.73,0.32,1,9,0
22.0,93000,0,7,0,22000,10.25,0.23,0,3,0
26.0,71000,3,2,3,12000,13.49,0.17,1,4,0
28.0,64500,3,13,4,10000,10.74,0.15,0,7,0
29.0,62000,0,3,2,9600,7.66,0.15,0,7,0
25.0,72000,3,3,3,9700,9.63,0.14,0,4,0
25.0,70000,3,1,0,7200,7.9,0.1,0,3,0
26.0,66384,0,3,5,6000,7.88,0.09,0,4,0
26.0,65000,3,2,3,4200,10.37,0.06,0,2,0
31.0,54396,3,15,3,4000,11.66,0.07,0,6,0
28.0,61656,2,12,3,6000,8.49,0.09,0,8,0
26.0,66400,3,6,3,6000,7.14,0.09,0,4,0
48.0,45480,2,8,3,7000,6.62,0.17,0,16,0
22.0,78500,3,6,1,6000,10.99,0.08,0,4,0
28.0,62400,0,12,3,7000,5.42,0.11,0,6,0
29.0,72000,0,13,3,24000,7.66,0.33,0,6,0
36.0,53000,0,18,3,15000,13.48,0.28,1,14,0
28.0,70000,0,8,5,17600,14.26,0.25,0,9,0
27.0,70000,3,2,1,14100,7.49,0.22,0,7,0
34.0,52000,3,15,4,8000,11.12,0.15,0,8,0
24.0,79500,0,8,4,15000,7.51,0.2,0,4,0
30.0,60000,3,16,3,9600,7.88,0.16,0,6,0
36.0,48000,0,8,4,6000,5.42,0.13,0,15,0
24.0,77000,0,6,5,12000,11.71,0.16,0,2,0
24.0,77000,3,7,1,12000,16.77,0.16,0,4,0
24.0,77000,0,8,4,12000,6.03,0.16,0,2,0
24.0,77000,0,8,0,12000,7.88,0.16,0,4,0
32.0,54000,3,6,4,6000,12.99,0.11,0,9,0
32.0,54000,3,16,4,6000,11.71,0.11,0,5,0
22.0,84000,0,6,1,12000,11.83,0.14,0,2,0
22.0,84000,3,3,0,12000,11.48,0.14,0,4,0
24.0,75000,0,0,2,9600,13.49,0.13,1,2,0
24.0,75000,0,8,3,9600,7.51,0.13,0,4,0
25.0,72000,0,9,3,9600,10.0,0.13,0,4,0
25.0,72000,0,2,4,9600,6.62,0.14,0,3,0
26.0,68000,3,5,5,8000,12.42,0.12,0,3,0
30.0,57600,0,3,2,6000,8.59,0.1,0,10,0
27.0,64000,3,6,0,6000,12.99,0.09,0,10,0
35.0,48000,3,3,0,3600,11.36,0.07,0,7,0
24.0,72000,3,3,1,6000,6.76,0.08,0,3,0
24.0,72000,0,5,5,6000,7.51,0.08,0,2,0
24.0,72000,0,8,0,6000,10.59,0.08,0,3,0
24.0,72000,0,1,3,6000,6.03,0.08,0,2,0
24.0,72000,3,0,0,6000,7.29,0.08,0,2,0
24.0,72000,3,3,4,6000,8.49,0.08,0,3,0
24.0,72000,0,8,5,6000,7.51,0.08,0,3,0
24.0,72000,0,8,2,6000,11.86,0.08,0,3,0
24.0,72000,0,7,4,6000,5.42,0.08,0,2,0
24.0,72000,0,1,0,6000,6.92,0.08,0,3,0
24.0,72000,0,1,5,6000,6.99,0.08,0,3,0
24.0,72000,2,8,1,6000,7.14,0.08,0,3,0
24.0,72000,0,8,5,6000,10.99,0.08,0,2,0
24.0,72000,0,3,5,6000,5.42,0.08,0,3,0
24.0,72000,3,3,3,6000,7.49,0.08,0,2,0
28.0,60000,3,3,5,3600,11.49,0.06,0,6,0
41.0,60000,3,5,4,18000,13.49,0.3,0,14,0
45.0,48000,0,10,5,6000,7.88,0.13,0,12,0
23.0,83004,0,7,5,15000,11.14,0.18,0,4,0
30.0,67000,3,2,2,20000,11.11,0.3,0,8,0
30.0,67000,3,9,2,20000,13.92,0.3,0,10,0
37.0,50000,0,9,1,12000,7.51,0.24,0,12,0
37.0,50000,3,6,5,12000,6.62,0.24,0,16,0
37.0,50000,3,4,5,12000,15.27,0.24,0,13,0
37.0,50000,3,5,5,12000,11.14,0.24,0,17,0
22.0,75885,0,0,4,3000,11.83,0.04,0,2,0
29.0,58608,3,4,2,4500,7.66,0.08,0,9,0
30.0,63000,3,13,2,14000,5.99,0.24,0,10,0
30.0,63000,3,2,3,14000,7.9,0.24,0,10,0
31.0,60000,0,0,3,12500,10.99,0.21,0,5,0
36.0,50000,3,1,2,9500,11.22,0.19,0,16,0
37.0,48000,3,3,4,8300,9.91,0.17,0,12,0
27.0,70000,0,0,0,14000,7.29,0.2,0,5,0
26.0,73000,0,0,4,14400,8.59,0.2,0,3,0
28.0,65000,0,3,2,10500,11.71,0.16,0,9,0
35.0,50000,3,3,3,7000,12.53,0.14,0,8,0
32.0,55000,3,3,2,7500,9.99,0.14,0,8,0
26.0,65454,0,2,4,4600,9.63,0.07,0,3,0
26.0,70000,0,5,4,10500,8.32,0.15,0,3,0
38.0,45000,0,2,0,5000,5.42,0.11,0,12,0
30.0,58000,0,9,0,6500,13.98,0.11,0,8,0
29.0,60000,3,4,3,6500,14.22,0.11,0,6,0
29.0,60000,0,2,2,6500,6.17,0.11,0,7,0
34.0,50000,3,0,4,4500,5.79,0.09,0,6,0
25.0,70000,3,9,4,7000,15.96,0.1,1,4,0
25.0,70000,0,3,5,7000,9.32,0.1,0,2,0
25.0,70000,3,9,5,7000,9.63,0.1,0,4,0
35.0,48000,0,0,1,3500,9.63,0.07,0,8,0
22.0,80000,3,5,0,7500,13.98,0.09,0,3,0
24.0,69996,0,5,0,3500,10.75,0.05,0,4,0
24.0,69996,2,1,1,3500,11.11,0.05,0,3,0
23.0,78700,0,7,4,10000,13.48,0.13,1,3,0
28.0,60000,0,12,3,3500,7.88,0.06,0,10,0
28.0,60000,3,3,2,3500,7.68,0.06,0,10,0
26.0,65000,3,2,5,4000,10.99,0.06,0,3,0
26.0,65000,0,0,1,4000,6.76,0.06,0,3,0
26.0,65000,3,0,3,4000,10.25,0.06,0,3,0
26.0,65000,0,11,2,4000,5.79,0.06,0,4,0
33.0,50000,0,7,5,2000,8.9,0.04,0,5,0
33.0,50000,0,2,4,2000,14.79,0.04,0,6,0
45.0,47496,3,8,5,5000,12.69,0.11,0,13,0
24.0,70000,0,8,1,3500,7.51,0.05,0,4,0
24.0,70000,0,8,0,3500,7.4,0.05,0,2,0
24.0,70000,0,9,3,3500,7.29,0.05,0,4,0
24.0,70000,3,5,1,3500,12.69,0.05,0,4,0
54.0,52780,1,23,4,5000,5.79,0.09,0,25,0
24.0,69600,3,0,4,3000,14.22,0.05,0,2,0
39.0,45000,3,0,3,7200,5.99,0.16,0,16,0
22.0,81960,3,6,1,9600,7.29,0.12,0,2,0
31.0,55200,0,11,3,5000,6.99,0.09,0,7,0
27.0,66800,0,4,3,9600,7.29,0.14,0,8,0
43.0,48000,3,17,2,2000,10.37,0.04,0,2,0
29.0,68000,3,6,5,18000,10.65,0.26,0,10,0
24.0,88000,0,8,4,25000,19.66,0.28,0,4,0
23.0,84000,0,7,5,16000,13.61,0.19,1,2,0
27.0,68000,3,3,2,11200,14.84,0.16,0,10,0
24.0,78000,3,8,4,13000,9.63,0.17,0,2,0
24.0,78000,3,0,2,13000,6.54,0.17,0,3,0
28.0,64000,0,7,0,9000,6.17,0.14,0,9,0
22.0,86000,2,6,3,14000,6.03,0.16,0,2,0
34.0,50000,0,8,2,4400,10.59,0.09,0,10,0
24.0,73000,3,8,0,7000,10.01,0.09,0,4,0
43.0,55000,0,4,4,14000,10.38,0.25,0,12,0
29.0,62500,0,3,4,10000,6.91,0.16,0,10,0
23.0,77500,3,7,0,8500,12.98,0.12,0,4,0
23.0,75000,2,4,1,5600,15.21,0.07,1,2,0
23.0,75000,3,2,1,5600,9.63,0.07,0,4,0
39.0,50000,2,2,4,16800,7.88,0.32,0,17,0
38.0,55640,0,4,5,25000,7.9,0.49,0,13,0
29.0,62000,0,4,3,9200,6.03,0.15,0,6,0
22.0,87000,0,6,0,15000,11.26,0.17,0,4,0
22.0,87000,0,2,1,15000,10.25,0.17,0,4,0
22.0,87000,0,5,3,15000,11.49,0.17,0,2,0
22.0,87000,0,3,5,15000,11.36,0.17,0,3,0
23.0,78000,0,7,5,9000,7.51,0.11,0,2,0
24.0,69996,3,9,5,3300,12.42,0.05,0,4,0
26.0,65000,0,0,3,3800,7.29,0.06,0,3,0
32.0,52000,0,6,0,2500,14.65,0.05,1,7,0
32.0,52000,3,2,0,2500,12.53,0.05,0,6,0
36.0,50400,0,3,1,10000,18.25,0.02,1,12,0
27.0,62000,3,5,5,3000,10.65,0.05,0,6,0
27.0,62000,0,1,2,3000,6.39,0.05,0,5,0
28.0,66800,3,2,2,12800,13.79,0.18,1,5,0
27.0,67200,0,0,3,10000,6.91,0.15,0,9,0
31.0,65000,0,7,2,20000,15.58,0.31,1,5,0
31.0,65000,0,3,1,20000,14.09,0.31,1,9,0
23.0,87600,3,4,3,20000,13.35,0.23,1,2,0
24.0,90000,2,8,5,27250,10.62,0.32,0,2,0
42.0,54000,3,9,4,10000,6.17,0.19,0,12,0
35.0,53000,3,1,1,12000,12.42,0.23,0,5,0
31.0,60000,3,4,4,12250,11.26,0.2,0,7,0
31.0,60000,0,14,3,12250,5.42,0.2,0,7,0
33.0,55000,0,6,3,10000,7.51,0.18,0,10,0
33.0,55000,0,17,5,10000,7.9,0.18,0,9,0
33.0,55000,0,2,4,10000,6.99,0.18,0,7,0
39.0,45000,3,1,3,7000,9.91,0.16,0,17,0
27.0,70000,0,11,5,13750,10.65,0.19,0,8,0
25.0,75000,0,5,4,13000,10.62,0.17,0,3,0
27.0,67222,0,0,0,10000,11.11,0.15,0,9,0
27.0,62400,0,6,4,3500,6.76,0.06,0,6,0
26.0,64800,2,10,2,3500,11.86,0.06,0,4,0
24.0,75000,0,5,1,9250,16.77,0.12,0,3,0
27.0,65000,0,11,5,7000,6.99,0.11,0,6,0
27.0,65000,3,11,3,7000,7.88,0.11,0,10,0
27.0,65000,3,6,5,7000,9.62,0.11,0,7,0
27.0,65000,3,6,3,7000,14.65,0.11,0,5,0
27.0,65000,0,2,4,7000,7.14,0.11,0,9,0
27.0,65000,3,4,3,7000,11.99,0.11,0,6,0
27.0,65000,0,11,0,7000,10.99,0.11,0,5,0
27.0,65000,0,3,5,7000,7.88,0.11,0,9,0
27.0,65000,3,11,5,7000,11.71,0.11,0,7,0
24.0,69996,0,4,5,3250,6.39,0.05,0,3,0
23.0,75000,0,0,4,5500,8.88,0.07,0,3,0
25.0,67000,3,3,2,3000,7.9,0.04,0,4,0
25.0,67000,3,9,3,3000,7.51,0.04,0,3,0
25.0,67000,3,3,0,3000,11.99,0.04,0,4,0
42.0,57000,0,8,0,15000,8.49,0.26,0,11,0
32.0,63000,2,2,1,20000,12.18,0.32,0,10,0
32.0,57996,0,0,0,12000,12.87,0.21,1,5,0
28.0,72000,0,13,4,20000,6.54,0.28,0,8,0
28.0,72000,3,2,3,20000,11.83,0.28,0,6,0
28.0,72000,3,5,5,20000,11.83,0.28,0,8,0
32.0,58000,0,16,3,12000,7.51,0.21,0,7,0
38.0,47000,0,5,5,8500,10.65,0.18,0,17,0
24.0,84000,0,5,0,20000,11.83,0.24,0,3,0
24.0,84000,0,8,4,20000,6.91,0.24,0,2,0
37.0,48000,3,4,5,8000,12.68,0.17,0,14,0
26.0,70000,0,0,3,10200,5.42,0.15,0,3,0
31.0,56000,0,15,1,6000,7.14,0.11,0,5,0
36.0,45996,0,6,0,2000,13.61,0.05,1,14,0
28.0,62000,0,10,0,6000,7.9,0.1,0,7,0
32.0,53000,3,9,1,4000,9.99,0.07,0,5,0
22.0,80000,0,2,5,7200,15.96,0.09,1,4,0
26.0,66000,3,2,5,5000,6.92,0.08,0,3,0
29.0,70224,0,12,1,21000,10.14,0.3,0,9,0
22.0,78000,0,6,4,5000,7.51,0.07,0,2,0
22.0,78000,0,7,1,5000,13.92,0.06,0,3,0
22.0,78000,0,4,1,5000,11.11,0.06,0,4,0
22.0,78000,0,2,0,5000,10.74,0.06,0,4,0
23.0,72000,0,2,5,2000,7.51,0.03,0,3,0
27.0,71004,0,11,1,15000,14.11,0.21,1,10,0
23.0,75000,0,7,5,5400,13.23,0.07,0,3,0
31.0,62500,3,4,4,16000,13.22,0.26,0,5,0
32.0,61500,2,6,5,17500,16.32,0.29,1,8,0
31.0,57996,3,3,4,9000,13.23,0.16,0,10,0
42.0,50000,0,0,5,3125,11.71,0.06,0,17,0
29.0,62000,3,14,1,9000,8.49,0.15,0,6,0
29.0,62000,3,13,4,9000,10.0,0.15,0,8,0
29.0,62000,3,1,0,9000,13.49,0.15,0,7,0
32.0,54000,3,2,5,5500,12.61,0.1,0,9,0
24.0,75000,3,1,0,9100,13.79,0.12,1,2,0
26.0,65000,3,11,0,3600,7.49,0.06,0,2,0
29.0,58000,3,6,5,3200,7.29,0.06,0,8,0
35.0,54000,0,0,4,13575,9.91,0.25,0,10,0
33.0,50000,0,3,5,1600,10.0,0.04,0,8,0
23.0,74700,0,7,3,5000,8.59,0.07,0,2,0
29.0,71000,3,1,4,22000,11.83,0.31,0,8,0
26.0,71500,3,3,3,12000,13.11,0.16,1,3,0
23.0,76668,3,8,5,7200,11.89,0.1,0,3,0
38.0,50000,3,0,0,14000,10.37,0.3,0,17,0
28.0,75000,0,3,0,24000,10.36,0.32,0,8,0
35.0,51996,3,3,2,10000,13.06,0.19,0,6,0
26.0,80000,3,10,4,23000,11.99,0.29,0,2,0
32.0,60000,3,3,1,15000,12.18,0.25,0,10,0
32.0,60000,3,5,5,15000,10.99,0.25,0,5,0
32.0,60000,0,1,2,15000,9.63,0.25,0,6,0
32.0,60000,0,11,4,15000,11.86,0.25,0,5,0
32.0,60000,3,2,2,15000,11.71,0.25,0,10,0
28.0,70000,3,8,3,17000,10.62,0.24,0,6,0
30.0,64000,3,14,0,15000,11.12,0.23,0,5,0
29.0,64999,2,5,1,13250,11.58,0.21,0,5,0
34.0,54000,3,5,0,10800,10.99,0.2,0,6,0
23.0,84996,0,7,5,16750,10.38,0.2,0,3,0
31.0,60000,3,0,3,12000,10.99,0.2,0,8,0
31.0,60000,0,15,0,12000,5.42,0.2,0,5,0
31.0,60000,3,4,2,12000,10.99,0.2,0,10,0
31.0,60000,0,2,4,12000,11.99,0.2,0,10,0
31.0,60000,0,15,0,12000,7.29,0.2,0,7,0
31.0,60000,0,4,0,12000,13.72,0.2,0,7,0
31.0,60000,0,7,5,12000,6.03,0.2,0,8,0
31.0,60000,3,6,5,12000,8.9,0.2,0,6,0
31.0,60000,0,5,5,12000,7.88,0.2,0,5,0
31.0,60000,0,5,2,12000,10.65,0.2,0,9,0
31.0,60000,3,4,0,12000,9.62,0.2,0,5,0
31.0,60000,3,9,3,12000,10.99,0.2,0,9,0
31.0,60000,3,2,0,12000,13.98,0.2,0,8,0
24.0,82500,0,8,1,18000,10.99,0.22,0,3,0
28.0,62851,0,12,4,7000,9.99,0.11,0,7,0
24.0,80000,3,0,4,15000,9.63,0.19,0,3,0
24.0,80000,3,3,2,15000,16.82,0.19,1,3,0
24.0,80000,3,4,4,15000,9.63,0.19,0,3,0
24.0,80000,0,9,0,15000,7.88,0.19,0,2,0
24.0,80000,0,8,0,15000,13.47,0.19,1,2,0
24.0,80000,0,5,3,15000,11.86,0.19,0,3,0
24.0,80000,0,2,3,15000,11.83,0.19,0,3,0
24.0,80000,0,7,2,15000,10.59,0.19,0,3,0
24.0,80000,0,8,3,15000,10.99,0.19,0,3,0
24.0,80000,3,8,1,15000,10.62,0.19,0,4,0
28.0,65000,2,8,2,10000,6.99,0.15,0,10,0
28.0,65000,0,12,3,10000,6.03,0.15,0,9,0
28.0,65000,0,3,4,10000,7.49,0.15,0,9,0
28.0,65000,0,12,1,10000,6.03,0.15,0,6,0
28.0,65000,0,3,5,10000,6.62,0.15,0,6,0
28.0,65000,3,6,2,10000,11.71,0.15,0,8,0
28.0,65000,0,3,3,10000,7.49,0.15,0,6,0
28.0,65000,0,4,5,10000,9.07,0.15,0,10,0
28.0,65000,3,2,0,10000,13.85,0.15,1,10,0
28.0,65000,3,5,5,10000,14.61,0.15,1,5,0
28.0,65000,0,11,5,10000,13.99,0.15,1,7,0
28.0,65000,3,5,0,10000,9.63,0.15,0,6,0
28.0,65000,0,8,3,10000,12.99,0.15,1,5,0
30.0,60000,3,0,1,9000,13.61,0.15,0,7,0
30.0,60000,3,3,5,9000,8.49,0.15,0,9,0
30.0,60000,3,3,2,9000,15.65,0.15,0,6,0
30.0,60000,3,3,4,9000,11.86,0.15,0,10,0
25.0,74000,2,1,1,11500,10.25,0.16,0,2,0
32.0,55000,3,7,1,7000,11.71,0.13,0,7,0
44.0,48000,0,6,1,3500,10.99,0.07,0,15,0
26.0,70000,3,2,5,10000,13.48,0.14,0,4,0
26.0,70000,3,5,5,10000,10.99,0.14,0,4,0
26.0,70000,3,8,2,10000,11.58,0.14,0,4,0
26.0,70000,3,10,0,10000,7.29,0.14,0,2,0
26.0,70000,3,0,3,10000,7.14,0.14,0,2,0
26.0,70000,3,10,4,10000,7.51,0.14,0,3,0
26.0,70000,3,5,2,10000,6.62,0.14,0,4,0
26.0,70000,0,10,4,10000,7.49,0.14,0,4,0
26.0,70000,0,5,1,10000,14.42,0.14,0,4,0
26.0,70000,3,3,3,10000,7.29,0.14,0,3,0
26.0,70000,0,4,4,10000,7.29,0.14,0,4,0
26.0,70000,0,4,1,10000,14.84,0.14,1,2,0
26.0,70000,3,2,5,10000,9.91,0.14,0,4,0
26.0,70000,0,10,0,10000,10.65,0.14,0,4,0
26.0,70000,0,10,0,10000,7.51,0.14,0,2,0
26.0,70000,0,3,5,10000,9.91,0.14,0,3,0
26.0,70000,0,10,1,10000,8.9,0.14,0,2,0
26.0,70000,0,10,0,10000,13.49,0.14,0,4,0
24.0,80004,3,8,2,15000,11.86,0.19,0,4,0
23.0,80000,0,7,5,11000,6.62,0.14,0,3,0
23.0,80000,0,1,4,11000,12.73,0.14,1,3,0
25.0,72000,0,9,1,9000,16.29,0.13,0,3,0
